lipidid,pvalues_ALD_CTRL,logf2c_ald_ctrl,lipid,pvalue_wo_fam_1,pvalue_wo_fam_2,pvalue_wo_fam_3,pvalue_wo_fam_4,pvalue_wo_fam_5,pvalue_wo_fam_6,pvalue_wo_fam_7,pvalue_wo_fam_1_2,pvalue_wo_fam_1_3,pvalue_wo_fam_1_4,pvalue_wo_fam_1_5,pvalue_wo_fam_1_6,pvalue_wo_fam_2_3,pvalue_wo_fam_2_4,pvalue_wo_fam_2_5,pvalue_wo_fam_2_6,pvalue_wo_fam_3_4,pvalue_wo_fam_3_5,pvalue_wo_fam_3_6,pvalue_wo_fam_4_5,pvalue_wo_fam_4_6,pvalue_wo_fam_5_6,log2fc_wo_fam_1,log2fc_wo_fam_2,log2fc_wo_fam_3,log2fc_wo_fam_4,log2fc_wo_fam_5,log2fc_wo_fam_6,log2fc_wo_fam_7,log2fc_wo_fam_1_2,log2fc_wo_fam_1_3,log2fc_wo_fam_1_4,log2fc_wo_fam_1_5,log2fc_wo_fam_1_6,log2fc_wo_fam_2_3,log2fc_wo_fam_2_4,log2fc_wo_fam_2_5,log2fc_wo_fam_2_6,log2fc_wo_fam_3_4,log2fc_wo_fam_3_5,log2fc_wo_fam_3_6,log2fc_wo_fam_4_5,log2fc_wo_fam_4_6,log2fc_wo_fam_5_6
CE(21:0) ,0.13978920000603198,-0.437209516847247,CE(21:0) ,0.26613940029142996,0.244966328558215,0.271534896182149,0.17793830092905202,0.20397659441258698,0.00814732096821052,0.124655864256558,0.48514983380722904,0.546574708051278,0.368864429503986,0.412372443757445,0.0310046082430754,0.499220587876864,0.3382528191027249,0.37800537710291604,0.0335432270657939,0.378370313745529,0.423593663547319,0.0254866573761662,0.28482887327393497,0.00888624088055307,0.0198432400086511,-0.34689725867312393,-0.336194156977875,-0.336075211089092,-0.41010127702932,-0.402320164917377,-0.600068279034717,-0.40527605795358596,-0.24595018263337698,-0.24580150027239603,-0.33833408269768106,-0.3286076925577511,-0.575792835204428,-0.23242262315333298,-0.32495520557861796,-0.31522881543869,-0.562413958085365,-0.324806523217637,-0.315080133077709,-0.562265275724386,-0.407612715502996,-0.6547978581496711,-0.6450714680097429
CE(22:6) ,0.6625274756033039,-0.15970828448177,CE(22:6) ,0.596511016176952,0.37084860574416995,0.522016043216962,0.583727202428989,0.790077357081249,0.7311307256716691,0.638054763615314,0.86818755982566,0.830063967580438,0.7265781978501651,0.29642853289295695,0.44446222574299105,0.264495521346072,0.32588223816218104,0.515037403380709,0.46409731221108896,0.478228140121836,0.671924245777386,0.618153779708268,0.7347908914039258,0.679811367788959,0.8856735436337951,-0.184730668898325,0.27819739429818396,0.24352119223474697,0.251023668430756,-0.0027005359425587,0.061549826237166996,0.10781014605999499,-0.0448818123401686,-0.088227064919467,-0.0788489696744534,-0.3960042251411,-0.315691272416441,0.490433014076171,0.49981110932118394,0.18265585385453798,0.26296880657919697,0.45646585674188206,0.139310601275239,0.219623553999899,0.14868869652025302,0.22900164924491198,-0.0881536062217343
CE(22:5) ,0.585266181986205,0.0832302166820007,CE(22:5) ,0.14449696526615802,0.19198934711558105,0.175833728333938,0.149308588105395,0.18671388263591,0.0314821750959397,0.0975944891633206,0.27561818544773903,0.293220744019784,0.21824932457021698,0.26837385932944297,0.0498985027732426,0.37929958423401794,0.283017633926153,0.341503309122026,0.0853454768214081,0.30324315120174,0.372206686828967,0.0132654772269723,0.275642841284768,0.0536785543359283,0.0818032861798776,-0.55528408282149,-0.4264003214653321,-0.373215793762391,-0.4940024260393979,-0.481344453045315,-0.666287249630406,-0.49942238779405695,-0.47797192366744706,-0.411491264038771,-0.562474554385025,-0.5466520881424229,-0.777830583873788,-0.250386562343571,-0.40136985268982894,-0.38554738644722497,-0.6167258821785889,-0.33488919306115505,-0.31906672681855003,-0.5502452225499129,-0.47005001716480704,-0.7012285128961719,-0.6854060466535691
CE(22:3) ,0.937056988869175,-0.20250266371440198,CE(22:3) ,0.269081889403272,0.360620674753633,0.779976782543893,0.540812731381722,0.43887190545885896,0.23045694312471396,0.346144326438229,0.28534657289551,0.57061269563686,0.451137257848793,0.35994236951303205,0.155794706865862,0.800566777747978,0.5637813133971851,0.46164837533660097,0.24362159385156798,0.5825584261502211,0.9985511617868119,0.457291343462576,0.65949946617974,0.40204032833392,0.315766200358887,-0.437704508630818,-0.39800337228698296,-0.14420690878629502,-0.191892931124134,-0.35054091108623103,-0.488232604437769,-0.33509687272537103,-0.541989542059193,-0.22474396268333396,-0.28435149060563203,-0.48266146555825395,-0.654776082247677,-0.17511754225354198,-0.23472507017583802,-0.433035045128459,-0.605149661817883,0.0825205092000232,-0.1157894657526,-0.287904082442024,-0.17539699367489597,-0.347511610364322,-0.545821585316943
CE(24:6) ,0.9556387272770709,-0.131009906217959,CE(24:6) ,0.32175086089519606,0.42910195635978793,0.718266404546165,0.40394192302103793,0.37540625345127293,0.17695131567615602,0.318771998280262,0.439639281698908,0.7103818489689789,0.41428296721075103,0.38528205436377294,0.17460102363053798,0.919865503048259,0.53249091337273,0.5003000632310879,0.269409924997527,0.9785025566338341,0.8798389478151121,0.10127028290503699,0.4735003091368571,0.248000723460159,0.22301801749106798,-0.42905048632809706,-0.309523762052168,-0.135902356862533,-0.31328634934434496,-0.382855795049518,-0.555288808078215,-0.354317926285813,-0.39174092104661407,-0.174714164559574,-0.396444155161834,-0.48340596229330196,-0.698947228579172,-0.0253057592146586,-0.24703574981692,-0.333997556948388,-0.54953882323426,-0.0300089933298793,-0.11697080046134699,-0.332512066747217,-0.33870079106360695,-0.55424205734948,-0.641203864480946
CE(24:5) ,0.315274141306649,-0.635602789427412,CE(24:5) ,0.6085692910255041,0.58620503507049,0.87114331907861,0.572115399348654,0.410546189302739,0.240211864783953,0.49122586211634295,0.712539602106933,0.619931091722239,0.697748521645666,0.5282602402723521,0.341952397807731,0.6817319345756588,0.674864463490261,0.5075294930814059,0.323392253135218,0.718005570807032,0.9266810139463421,0.39950343861280396,0.49436130955933705,0.31144646946069,0.164913850971737,-0.181797846261328,-0.13323205742414,0.0456431504874288,-0.135856168116,-0.290922486705277,-0.38330679255466105,-0.179912033428995,-0.123919329463342,0.099674680426121,-0.127199467828166,-0.321032366064765,-0.43651274837649395,0.160381916472607,-0.0664922317816803,-0.260325130018277,-0.37580551233000703,0.15710177810778198,-0.0367311201288176,-0.152211502440546,-0.263605268383102,-0.37908565069483297,-0.57291854893143
CE(24:4) ,0.715951625252442,-0.21655308643763102,CE(24:4) ,0.413327937247425,0.253407178283633,0.4101379383958379,0.252770639014023,0.254088496950499,0.058483263463891995,0.196839338206115,0.522523904525517,0.908088613754973,0.521409740178336,0.523716729154285,0.14021930619391,0.5170021619656829,0.324908774537254,0.326442164026135,0.0822237423551063,0.515915638982502,0.518165384724038,0.145786426131466,0.32570069837478005,0.0817486725855393,0.0827319836678492,-0.313618673527865,-0.476197487889634,-0.358561272455489,-0.4649394559850711,-0.508276778270594,-0.719330959078567,-0.473487437867871,-0.277039044970068,-0.12999377567738699,-0.26296650508936603,-0.31713815794626804,-0.580955883956236,-0.33321729362959995,-0.4661900230415779,-0.520361675898481,-0.784179401908447,-0.319144753748896,-0.373316406605798,-0.637134132615765,-0.506289136017777,-0.7701068620277428,-0.824278514884647
CE(24:3) ,,,CE(24:3) ,0.21459729924150303,0.19828438665692003,0.244986180710065,0.217625507558192,0.264663865074999,0.0750622733435246,0.15186053224276902,0.27898721887717104,0.41088026528280297,0.303025461586573,0.361731652741879,0.11745854444670402,0.371939486830424,0.28262561140808695,0.33921075985769206,0.10308704327458301,0.41791702760293603,0.51376604261713,0.0206295107703569,0.36591616825950896,0.12010120661670198,0.159304457201474,-0.462610945532695,-0.449489246006169,-0.257759667240854,-0.3935810722176529,-0.37976473797721505,-0.584154976712943,-0.421226774281255,-0.508285078001697,-0.268623104545053,-0.4383998607660539,-0.421129442965507,-0.676617241385165,-0.252220980136895,-0.421997736357895,-0.40472731855734795,-0.6602151169770071,-0.18233576290125197,-0.165065345100704,-0.420553143520363,-0.334842101321704,-0.590329899741363,-0.573059481940816
CE(24:2) ,0.0964648875308642,-0.634707826226917,CE(24:2) ,0.350305241191891,0.49250509803467296,0.9759370458295809,0.552333907612492,0.545672544922789,0.24213381305301604,0.4330469651683971,0.412571070281855,0.790045063981912,0.468358766955388,0.462235450570166,0.164381493036781,0.855652902938336,0.6214742784714351,0.614660341341343,0.29567728992024894,0.6762320719124161,0.698846940493276,0.419571944074217,0.678577821853781,0.347300453154943,0.341710193170521,-0.286656754936701,-0.23128667472996697,-0.0612291052844043,-0.157570688953485,-0.205802674336439,-0.342103539810974,-0.214108239675329,-0.32626692757034303,-0.113694965763391,-0.234121945349741,-0.294411927078433,-0.4647880089216,-0.0444823655049724,-0.164909345091323,-0.22519932682001603,-0.395575408663182,0.0476626167156295,-0.0126273650130635,-0.18300344685623002,-0.133054344599414,-0.30343042644258,-0.363720408171274
CE(24:1) ,0.00195439746624939,-1.44203287428923,CE(24:1) ,0.16145007386413798,0.7466010105481391,0.669726064150237,0.755792523707635,0.727050943835968,0.990446460700621,0.870136587678027,0.307573813481227,0.354658261978188,0.29958317175151394,0.323101440025243,0.0037381608932429,0.5579023940604979,0.6437253494172309,0.615282483215037,0.868008644756196,0.567244190915287,0.537921954205685,0.7944274283178121,0.624415678331265,0.876815509271013,0.8492883910373069,-0.347667151599499,-0.0604713352383452,-0.0282287748766663,-0.00063697051336753,-0.0348379510158185,-0.23157792783580602,-0.117236685179916,-0.334318080777427,-0.29401488032533,-0.259525124871208,-0.30227635049927304,-0.5482013215242549,0.0649798901261143,0.0994696455802355,0.0567184199521709,-0.189206551072811,0.139772846032333,0.0970216204042682,-0.148903350620714,0.131511375858389,-0.114413595166591,-0.157164820794655
CE(24:0) ,,,CE(24:0) ,0.409877857431029,0.35200147530998,0.6650811051413771,0.36488991751467204,0.37585936093862,0.13774923156484398,0.30174135065152197,0.47463670295610494,0.9844484662127521,0.489306505124082,0.501792299020458,0.219495584137838,0.798303076155636,0.426587881825966,0.43832899222004207,0.171738144031411,0.8364950106065341,0.869995730801052,0.015137445928465,0.45248107335324705,0.182646386582653,0.19182394436713399,-0.38663553772513004,-0.39547030322614796,-0.132920133915952,-0.347907099263528,-0.3570702497085129,-0.627284753892665,-0.37454801295532303,-0.41581028175611295,-0.08762257011836899,-0.35635627680283793,-0.36781021485907106,-0.7055783450892601,-0.09866602699464001,-0.36739973367910994,-0.378853671735341,-0.7166218019655308,-0.0392120220413661,-0.0506659600975974,-0.38843409032778703,-0.319399666782067,-0.657167797012256,-0.668621735068489
CE(26:5) ,0.905324645627143,-0.432991643534099,CE(26:5) ,0.0920090295736907,0.280475440489002,0.41886792053076094,0.362925254344289,0.43902537350007304,0.15101816519604502,0.211619975385042,0.13674111720494198,0.22474807491535298,0.19918488345280103,0.21995947467843802,0.0293841251732321,0.535540283939445,0.464854788917623,0.5660206296618879,0.2132543784842,0.671681028616291,0.866309552949315,0.330464540234007,0.718529479728393,0.28822707787936797,0.339193931237583,-0.732326031962576,-0.5660030699538701,-0.42006308710527296,-0.35811276700013794,-0.41852424587374604,-0.732895163307704,-0.5379873942005521,-0.815930286094731,-0.633505307533984,-0.5560674074025661,-0.6315817559945761,-1.02454540278702,-0.425601605023102,-0.348163704891683,-0.42367805348369303,-0.81664170027614,-0.16573872633093698,-0.24125307492294698,-0.634216721715394,-0.16381517479152802,-0.5567788215839761,-0.632293170175986
CE(26:4) ,0.893368126060544,-0.30172163672797,CE(26:4) ,0.0937147560286377,0.14347234553130803,0.20811798757607103,0.18975769318204802,0.21508396384498202,0.0438290676973178,0.094914938447363,0.14582544256816599,0.21984618755437602,0.19841551547466799,0.226903520614641,0.0280524644521886,0.322617668037226,0.27715018068083,0.317697344439579,0.0719061613812579,0.412886711869274,0.448260215069635,0.101459498629377,0.4019989896424229,0.111219582027188,0.124516198867244,-0.5529957117347329,-0.483480757315187,-0.385680846871431,-0.331640717158761,-0.41505621025120504,-0.606586736067762,-0.462573496566513,-0.6017353414626291,-0.47948545340793297,-0.411935291267098,-0.5162046576326521,-0.7556178149033481,-0.392591760383502,-0.32504159824266604,-0.429310964608221,-0.6687241218789169,-0.20279171018797,-0.30706107655352505,-0.546474233824221,-0.23951091441268899,-0.478924071683385,-0.58319343804894
CE(26:3) ,0.0241393833193841,-0.770408165814479,CE(26:3) ,0.16855556542877698,0.18180942174730902,0.367801764800945,0.282195484670218,0.35994054174978396,0.094706722628961,0.171701106088419,0.179265063683158,0.37279811011241,0.287104127781085,0.36617436652298907,0.0807420628233642,0.398762913018068,0.30495405296722805,0.38894440265811103,0.0929442556258862,0.593105251621624,0.8137074624572429,0.21557471267809,0.560390465207525,0.18257285457190398,0.230308685955142,-0.46549394379815007,-0.454303490051163,-0.251516155559361,-0.328913152430757,-0.29035129791647996,-0.5161028751863421,-0.384446819157041,-0.573076563576078,-0.31959239546132395,-0.41633864155056893,-0.36813632340772395,-0.6503257949950519,-0.305604328277592,-0.402350574366836,-0.35414825622399204,-0.6363377278113189,-0.14886640625208303,-0.10066408810923799,-0.38285355969656604,-0.197410334198483,-0.479599805785811,-0.43139748764296504
CE(26:2) ,0.000177613441195966,-1.2156390038319198,CE(26:2) ,0.23901365316839102,0.64750757134774,0.997217657145355,0.692337065254624,0.651125905189046,0.315246275424721,0.510369289287562,0.356264889715577,0.512271219774048,0.39041842561702506,0.3591172704940321,0.05948277721421,0.788254590363244,0.844498353959223,0.7999642773137841,0.44239026730027003,0.69697816870978,0.781304015902181,0.6645842109142089,0.8485613032765849,0.4794525087623379,0.445448369519045,-0.34343023876307693,-0.20200611766453003,-0.0876813362511779,-0.130071217088947,-0.202460736363407,-0.355993064522,-0.220273785108856,-0.35138476787122197,-0.20847879110453402,-0.261466142151744,-0.35195304124481996,-0.5438684514430611,-0.0316986397313519,-0.0846859907785609,-0.17517288987163598,-0.367088300069878,0.0582199859881278,-0.0322669131049471,-0.224182323303189,-0.0852542641521579,-0.277169674350399,-0.367656573443474
CE(26:1) ,0.000320356203289443,-1.49924460402112,CE(26:1) ,0.116008413624684,0.897692324185465,0.8605355620695991,0.885519679383611,0.8761780102083672,0.650677880318627,0.732432790615635,0.22732729153270398,0.23049171580854103,0.220233209613058,0.21452128193834,0.0351316538543615,0.66925812202029,0.9485976848361529,0.9583439729148141,0.813132880166347,0.6857519624810159,0.6982520303258389,0.970757273976868,0.970883860223981,0.80196135350548,0.7933659124543699,-0.393125795329945,-0.179441677884294,-0.10214784434352803,-0.13891752280638098,-0.18083746030849698,-0.31315213078291804,-0.21793707190926198,-0.38880373365390897,-0.292186441727949,-0.33814853980651605,-0.390548461684162,-0.555941799777187,-0.0250812949208861,-0.0710433929994547,-0.123443314877099,-0.28883665297012395,0.0255738989265026,-0.0268260229511412,-0.19221936104416698,-0.0727881210297081,-0.238181459122734,-0.290581381000378
PC(30:1),0.730214912341402,0.11161954872705901,PC(30:1),0.50201987621508,0.0167983180107357,0.40488923045235,0.545873806942517,0.543588971697585,0.362948676229634,0.30897653469933,0.0591984940986155,0.629906204945572,0.82744132832781,0.8237515447574221,0.576554329438994,0.0311645139441949,0.0537970062020853,0.0545687314960102,0.0137043864372934,0.682248714986266,0.6794511428141801,0.47265598794882496,0.90075888926851,0.624375215997537,0.621853248960248,-0.618485340514167,-1.10403689774518,-0.616384979510994,-0.6379768630180539,-0.540138725480176,-0.664719497247793,-0.69695705058606,-1.1077172219450901,-0.498152324152361,-0.5251421785361851,-0.40284450661383897,-0.55857047132336,-1.10509177069112,-1.13208162507495,-1.0097839531525998,-1.1655099178621202,-0.522516727282219,-0.40021905535987196,-0.555945020069393,-0.4272089097436971,-0.582934874453218,-0.460637202530872
PC(30:0),0.578193371177196,-0.15877968451577,PC(30:0),0.852833647237647,0.06592395510841599,0.9554878331346222,0.9331476844945429,0.807745536893789,0.990627226540756,0.889831242995985,0.0203175200580169,0.9971910206891559,0.976240375804911,0.8588921042173259,0.9521643196197009,0.155723723877031,0.164126369708513,0.141170156149238,0.126354744240923,0.78417025963472,0.652985228630818,0.861440429869878,0.627392966824214,0.839315420823307,0.7132108439986808,-0.42629131788926294,-0.568209247469182,-0.257485331311009,-0.28222435917368605,-0.205613614649966,-0.251914943101945,-0.331956468932508,-0.7451910032992941,-0.35678610810157596,-0.38770989292992203,-0.29194646227527304,-0.349823122840247,-0.5341835200764761,-0.565107304904823,-0.469343874250173,-0.527220534815147,-0.17670240970710502,-0.0809389790524557,-0.13881563961742902,-0.11186276388080198,-0.169739424445775,-0.0739759937911266
PC(31:0),0.417284875287854,0.283700569548829,PC(31:0),0.54925207998954,0.0680346504833274,0.7328575551113841,0.37442604243482597,0.695870701108886,0.583305588651101,0.421188468458656,0.12992924780496198,0.90605514328694,0.5037447526241621,0.860847409413109,0.731521717012777,0.168313422742979,0.0183686008783845,0.17638444137635603,0.14792077547292298,0.6678837907152281,0.8475957355870021,0.9566193577578179,0.636374779591525,0.53548311054698,0.9076616594636451,-0.346844052346356,-0.5209764586804659,-0.187536267226719,-0.47264730304646,-0.31771145973031295,-0.30563618926371994,-0.358558621715673,-0.54693770621002,-0.130137466892835,-0.486526261667511,-0.292856457522327,-0.277762369439085,-0.347802974810474,-0.7041917695851501,-0.510521965439966,-0.495427877356724,-0.287391530267965,-0.09372172612278099,-0.078627638039539,-0.450110520897457,-0.43501643281421504,-0.241346628669031
PC(32:2),0.7145302692005591,-0.320552953502363,PC(32:2),0.749907187409166,0.896265529144218,0.600821080604784,0.114738569843826,0.7341158726112958,0.7933527795673259,0.8448815750414219,0.805888038483229,0.517985063104289,0.224634857127503,0.6502938538428771,0.7078006817347059,0.66241572950595,0.0450123117654584,0.790754279290867,0.8474976159590949,0.22363431809051504,0.5017745446117711,0.561960841427562,0.23768149040697303,0.180738552303131,0.692533832254776,0.418027311073976,0.363392121551274,0.48100150578943995,-0.21618265546932197,0.42294834506832896,0.413233708506699,0.313736722753401,0.506169206651462,0.653180936949169,-0.218299264624283,0.580614486047782,0.568471190345745,0.5848869500457939,-0.286593251527659,0.512320499144407,0.5001772034423689,-0.139581521229952,0.6593322294421129,0.6471889337400749,-0.21214797213133998,-0.22429126783337697,0.574622482838688
PC(32:1),0.0430419664287658,0.947002388929135,PC(32:1),0.684166505146601,0.268188637539573,0.5398147679092571,0.134794368145694,0.6788469454254161,0.459799735982888,0.37687219365260205,0.527773522652478,0.923452895468937,0.30817033586730996,0.7877632284155601,0.801065165251415,0.418609206287276,0.0364101747009289,0.5244133220871939,0.347765440030746,0.24929271831165897,0.91562822133059,0.6404678487366889,0.30787657678771,0.19136768231857001,0.79484100367427,0.093956890312791,-0.22322437619039603,0.103879421705614,-0.617726050769849,0.11408415248805599,0.00605169463768362,-0.0871630446360161,-0.0308397903929807,0.37803995697703,-0.5239668836172989,0.3907958704550821,0.255755298142116,-0.0184366261519502,-0.9204434667462801,-0.00568071267389847,-0.140721284986864,-0.511563719376269,0.40319903469611296,0.268158462383147,-0.49880780589821705,-0.633848378211183,0.280914375861198
PC(32:0),0.0360447847835937,0.5743981997707851,PC(32:0),0.16407012526582002,0.42603096213534797,0.321938329686962,0.328298346399621,0.30372911652645196,0.287007061023026,0.24971433714742702,0.0114777513275024,0.22738722714638698,0.23322175609331,0.21051190019785798,0.19482002909662802,0.6861221253938771,0.710750518883011,0.61821200372955,0.557033778897091,0.41841494316954403,0.390563608227031,0.371546210042225,0.397602005775728,0.37843948994895504,0.35175214269016,-0.773935023872408,-0.190123592812091,-0.642480082357717,-0.5909801133025749,-0.655520306088032,-0.6657693547198421,-0.586468078858776,-0.32537115256745397,-0.89081676449949,-0.8264418031805609,-0.9071170441623829,-0.919928354952146,-0.161052475674093,-0.0966775143551635,-0.17735275533698802,-0.19016406612675102,-0.6621231262871979,-0.7427983672690209,-0.755609678058784,-0.678423405950093,-0.691234716739856,-0.771909957721678
PC(33:2),0.106842150561394,-0.5417027008337529,PC(33:2),0.446758835877105,0.48223957780087606,0.0977080393436817,0.34332331242536,0.6912219727868549,0.374227857913216,0.319512976695947,0.6423383049580171,0.177582526960418,0.481304537495745,0.965083058270966,0.5168003355648599,0.19997695438750301,0.517534405521329,0.9353915744305571,0.554531939061446,0.100861167757529,0.0861313386799252,0.124821271504806,0.7346211724922359,0.406531207917144,0.799307174936359,0.107471739799377,0.11976077687673599,0.22611671733894,0.151907054102427,0.0395049266793563,0.139538942139341,0.13071669282269602,0.0879656066110979,0.22091053218885298,0.128148453143211,-0.0123542061356279,0.11268831318935199,0.236271828535551,0.143509749489909,0.00300709021107082,0.128049609536052,0.276454675067664,0.135952015788826,0.26099453511380705,0.0431899367431843,0.168232456068165,0.0277297967893269
PC(33:1),0.31325114514936203,0.20758685529696805,PC(33:1),0.00745540851269758,0.0100833416443301,0.00300345360024535,0.007992588728811591,0.0104949114691272,0.004086703960697579,0.00258401544819311,0.0279724600887395,0.0130881336630165,0.021911133207616,0.0314613149585615,0.0107690868401779,0.0160565917611935,0.029666656136226002,0.0393410129501171,0.016915971820631003,0.0140269151163751,0.0036573434809644705,0.00565088512304533,0.0331595299866896,0.0119771008826955,0.0198447509520156,-0.488399922638501,-0.452490216444641,-0.363824873074422,-0.48841278254142406,-0.45802124435492203,-0.49267111894572796,-0.45730335966660707,-0.490157634354018,-0.37932595514124495,-0.5350608419749979,-0.497071419241868,-0.5403837624803761,-0.33443882239892,-0.49017370923267295,-0.45218428649954295,-0.49549662973805,-0.379342030019901,-0.34135260728677,-0.38466495052527705,-0.497087494120524,-0.5403998373590301,-0.502410414625901
PC(33:0),0.4322043979520539,0.147709257772519,PC(33:0),0.25555668228017103,0.044670732746428,0.330467122862232,0.285521524422839,0.277480076739336,0.154366719538207,0.15584165210749198,0.0977836080589445,0.547377866350548,0.43959244166198,0.42819720687873797,0.262376229321068,0.0670019356318702,0.11595359741681802,0.11151740247171901,0.0250533385558078,0.613370900224416,0.5949633279273161,0.339091711449466,0.472448825301002,0.29403967288150895,0.28559243304977694,-0.448698235189133,-0.564222847941273,-0.259159531248851,-0.39417163185413795,-0.447346231229454,-0.532053296214452,-0.44094196227954996,-0.604738410493682,-0.22340926462815602,-0.392174390384764,-0.45864263960391,-0.564526470835157,-0.36781503056833,-0.536580156324937,-0.603048405544083,-0.7089322367753309,-0.15525101045941,-0.22171925967855602,-0.32760309090980394,-0.39048438543516395,-0.49636821666641207,-0.562836465885557
PC(34:4),0.7318259739281852,-0.34807448620674,PC(34:4),0.8272923422194358,0.23246052585083,0.744614960241708,0.7230258456891852,0.8957064194377651,0.9431140455525009,0.994272761881279,0.41567136229935,0.570273912432671,0.5472157148555221,0.930675341688643,0.8854578249222879,0.46940426661253604,0.47993578427453293,0.117259974242639,0.17892615471751103,0.453150763177246,0.853475295180168,0.8075337247580979,0.833335055296402,0.7871576078950091,0.8516407732946829,0.00168521460579507,-0.27409933339351394,0.101303263886028,0.0514279183338759,-0.142676020084003,-0.12091844612773898,-0.0638795671299262,-0.24469829778975896,0.22455494880966897,0.162210766869478,-0.0804191561528702,-0.053222188707540995,-0.120175736189468,-0.18251991812965804,-0.425149841152007,-0.397952873706678,0.28673332846977,0.0441034054474212,0.0713003728927504,-0.0182407764927697,0.00895619095255951,-0.23367373206978898
PC(34:3),0.76724638051837,-0.000331949233147277,PC(34:3),0.41822987570608794,0.30911186817791997,0.562251624275747,0.8499556411141691,0.7613802060371059,0.257756374640691,0.44032835344186105,0.29162458469294106,0.543815345798232,0.8056170843656708,0.728358246831419,0.23788977796467398,0.424974156519,0.633627291163177,0.5819319128246689,0.13431382896168198,0.9632018436800401,0.9235525223937191,0.3671651582664289,0.440175663076705,0.545180156088298,0.509019771464206,-0.131954993200915,-0.17159543537420002,-0.0875904095213693,0.00834424649672005,-0.0490240776461084,-0.190636827042006,-0.103742916047979,-0.223823661646922,-0.118817379330886,0.0011009406917281699,-0.0706094644868092,-0.24762540123168103,-0.168367932047492,-0.0484496120248785,-0.12016001720341399,-0.297175953948287,0.0565566702911591,-0.0151537348873783,-0.19216967163225,0.104764585135236,-0.0722513516096361,-0.143961756788173
PC(34:2),0.649526771875477,-0.0765263656007349,PC(34:2),0.29241335473698704,0.136178428340825,0.49311117265461996,0.20499098387538395,0.5358606380007871,0.359640028990891,0.255116420391685,0.161379035560575,0.556654678194598,0.24161183941575895,0.608987136210876,0.41159335326102897,0.307894207170648,0.0824413585816377,0.29829190745045897,0.21974565755394002,0.422431622466539,0.8430796908507758,0.660045987364151,0.444199405548697,0.30687805893540004,0.7363881790476559,0.10347178978786802,0.13518143829117,0.060641221093201,0.12607650606897802,0.0425896823788463,0.08662996422939001,0.0924317669749115,0.159668884636435,0.0664936131389737,0.148287719358697,0.0439291897460308,0.0989795420592099,0.10613067376809901,0.187924779987823,0.0835662503751564,0.138616602688336,0.0947495084903611,-0.009609021122304991,0.0454413311908741,0.0721850850974182,0.12723543741059698,0.0228769077979312
PC(34:1),,,PC(34:1),0.0419594390155838,0.0758150395835182,0.0716211756841229,0.0515209137271411,0.0382994196371377,0.0207599796216657,0.0277149673050997,0.11749643015200001,0.109621307516143,0.0772248145898354,0.0736442850487796,0.0273772237965133,0.17989409773592002,0.13776823880831798,0.0905965571869696,0.0688123533916601,0.128967167012069,0.110320463650545,0.0635512687262288,0.09248833328363498,0.0389031683791639,0.0246083847212508,-0.521046035782952,-0.394970125111401,-0.454176483414583,-0.488581274152319,-0.33894104668201297,-0.545089209479652,-0.45713402910382206,-0.459319157462209,-0.533327105341186,-0.576333093763354,-0.38928280942547405,-0.646968012922525,-0.3757322170017511,-0.41873820542391904,-0.23168792108603897,-0.489373124583087,-0.49274615330290006,-0.30569586896501394,-0.5633810724620639,-0.34870185738718396,-0.606387060884234,-0.41933677654635204
PC(35:2),0.9490105472381141,0.0794902202767371,PC(35:2),0.9256495327347108,0.7309246807151321,0.966980958651648,0.8159160737404899,0.175955196795204,0.599875876262276,0.695624216994021,0.898098439174856,0.47494835921881495,0.793411443059195,0.3874145096413629,0.950607538587338,0.9384306492202951,0.8513528455301079,0.203332760554307,0.641878295068173,0.838036936669577,0.383317069129185,0.914994558009311,0.27314760032733804,0.721227790406713,0.0821020036266083,-0.0291943740380622,-0.27768861350368,-0.140247723296176,-0.223604977635203,-0.42419983721394106,-0.3327652421086,-0.23795012796594397,-0.0266785424782618,0.145122570281116,0.0409260023573346,-0.209817572116088,-0.0955243282344123,-0.165495229050904,-0.26969179697468804,-0.5204353714481099,-0.406142127566435,-0.09789068421530801,-0.34863425868873105,-0.23434101480705605,-0.45283082661251395,-0.338537582730838,-0.589281157204261
PC(34:2) [M+OH]+,0.0329211084318393,-0.520830813602437,PC(34:2) [M+OH]+,0.856475895272202,0.6291763170820179,0.659470218898578,0.6319579757405109,0.525793261824231,0.0351405891784534,0.48375441118943996,0.943830944874,0.8953440236264799,0.939487769893644,0.9054910240599631,0.0295623163815509,0.82277657819681,0.792462352459104,0.6778141087622529,0.0833059576318352,0.8259275742911659,0.707973740581837,0.09425259135252399,0.6805839720814921,0.0844285985222072,0.0319613870590946,-0.0909752896219085,-0.15245391448574,-0.157976063822548,-0.15757367908481698,-0.20535261967275303,-0.31136203894931497,-0.17928226760617996,-0.0353631037252904,-0.042265790396300004,-0.0417628094741365,-0.10148648520905601,-0.23399825930475898,-0.11911407147608999,-0.11861109055392699,-0.17833476628884604,-0.310846540384549,-0.12551377722493598,-0.18523745295985602,-0.31774922705555797,-0.184734472037692,-0.317246246133395,-0.376969921868314
