,LPC(15:0),LPC(16:1),LPC(16:0),LPC(17:1),LPC(17:0),LPC(18:2),LPC(18:1),LPC(18:0),LPC(19:1),LPC(19:0),LPC(20:4),LPC(20:3),LPC(20:2),LPC(20:1),LPC(20:0),LPC(22:6),LPC(22:5),LPC(22:4),LPC(22:0),LPC(24:1),LPC(24:0),LPC(25:0),LPC(26:1),LPC(26:0),LPC(28:0),LPC(O-16:1),LPC(O-16:0),LPC(O-18:1),LPC(O-18:0),LPC(O-20:1),LPC(O-20:0),LPC(O-22:1),LPC(O-22:0),LPC(O-24:2),LPC(O-24:1),LPC(O-24:0),LPC(O-26:1),LPE(16:0),LPE(18:2),LPE(18:1),LPE(18:0),LPE(20:4),LPE(20:3),LPE(22:6),LPE(22:5),LPE(O-16:1),LPE(O-18:2),LPE(O-18:1),LPA(16:0),LPA(18:2),LPA(18:1),LPA(20:4),S1P(17:1),S1P(18:2),S1P(18:1),S1P(18:0),S1P(17:0) [M+OOH]+,CE(16:2) ,CE(16:1) ,CE(16:0) ,CE(17:0) ,CE(18:4) ,CE(18:3) ,CE(18:2) ,CE(18:1) ,CE(18:0) ,CE(19:3) ,CE(19:2) ,CE(19:1) ,CE(19:0) ,CE(20:5) ,CE(20:4) ,CE(20:3) ,CE(20:2) ,CE(20:1) ,CE(21:5) ,CE(21:4) ,CE(21:3) ,CE(21:0) ,CE(22:6) ,CE(22:5) ,CE(22:3) ,CE(24:6) ,CE(24:5) ,CE(24:4) ,CE(24:3) ,CE(24:2) ,CE(24:1) ,CE(24:0) ,CE(26:5) ,CE(26:4) ,CE(26:3) ,CE(26:2) ,CE(26:1) ,PC(30:1),PC(30:0),PC(31:0),PC(32:2),PC(32:1),PC(32:0),PC(33:2),PC(33:1),PC(33:0),PC(34:4),PC(34:3),PC(34:2),PC(34:1),PC(35:2),PC(34:2) [M+OH]+,PC(35:1),PC(36:6),PC(36:5),PC(36:4),PC(36:3),PC(36:2),PC(36:1),PC(37:4),PC(37:3),PC(37:2),PC(38:7),PC(38:6),PC(38:5),PC(38:4),PC(38:3),PC(38:2),PC(38:1),PC(39:6),PC(39:5),PC(39:4),PC(40:8),PC(40:7),PC(40:6),PC(40:5),PC(40:4),PC(40:3),PC(40:2),PC(42:10),PC(42:9),PC(42:8),PC(42:7),PC(42:6),PC(42:5),PC(42:4),PC(42:2),PC(44:5),PC(44:4),PC(44:3),PC(44:2),PC(46:5),PC(46:4),PC(O-32:2),PC(O-32:0),PC(O-34:2),PC(O-34:1),PC(O-36:6),PC(O-36:5),PC(O-36:4),PC(O-36:3),PC(O-36:2),PC(O-34:2) [M+OOH]+,PC(O-37:5),PC(O-38:7),PC(O-38:6),PC(O-38:5),PC(O-38:4),PC(O-38:3),PC(O-38:2),PC(O-40:8),PC(O-40:7),PC(O-40:6),PC(O-40:5),PC(O-40:4),PC(O-40:3),PC(O-40:2),PC(O-40:1),PC(O-42:8),PC(O-42:7),PC(O-42:6),PC(O-42:5),PC(O-42:4),PC(O-42:3),PC(O-42:2),PC(O-43:5),PC(O-43:4),PC(O-44:8),PC(O-44:7),PC(O-44:6),PC(O-44:5),PC(O-44:4),PC(O-44:3),PC(O-46:9),PC(O-46:8),PC(O-46:7),PC(O-46:6),PC(O-46:5),PC(O-48:7),PS(35:1),PS(35:0),PS(36:1),PS(36:0),PS(37:2),PS(37:1),PS(37:0),PS(38:4),PS(38:1),PS(38:0),PS(39:4),PS(39:3),PS(39:2),PS(39:1),PS(39:0),PS(40:3),PS(40:2),PS(41:6),PS(41:5),PS(41:4),PS(41:3),PS(41:2),PS(41:1),PS(40:4) [M+OOH]-,PS(40:3) [M+OOH]-,PS(43:7),PS(43:6),PS(43:5),PS(43:4),PS(43:3),PE(34:2),PE(34:1),PE(36:4),PE(36:3),PE(36:2),PE(36:1),PE(38:6),PE(38:5),PE(38:4),PE(38:3),PE(40:6),PE(40:4),PE(O-34:3),PE(O-34:2),PE(O-34:1),PE(O-35:3),PE(O-36:6),PE(O-36:5),PE(O-36:4),PE(O-36:3),PE(O-36:2),PE(O-37:5),PE(O-38:7),PE(O-38:6),PE(O-38:5),PE(O-38:4),PE(O-38:3),PE(O-38:2),PE(O-39:7),PE(O-39:6),PE(O-40:8),PE(O-40:7),PE(O-40:6),PE(O-40:5),PE(O-40:4),PE(O-40:3),PE(O-40:8) [M+OH]-,PE(O-42:8),PE(O-42:7),PE(O-42:6),PE(O-42:5),PE(O-42:4),PE(O-44:7),PE(O-44:6),PI(34:2),PI(34:1),PI(36:4),PI(36:3),PI(36:2),PI(36:1),PI(38:5),PI(38:4),PI(38:3),PI(40:6),PI(40:5),Cer(d32:1),Cer(d34:1),Cer(d36:1),Cer(d37:1),Cer(d38:1),Cer(d39:1),Cer(d40:2),Cer(d40:1),Cer(d40:0),Cer(d38:0) [M+OOH]+,Cer(d41:2),Cer(d41:1),Cer(d41:0),Cer(d40:0) [M+OH]+,Cer(d42:3),Cer(d42:2),Cer(d42:1),Cer(d42:0),Cer(d40:1) [M+OOH]+,Cer(d41:0) [M+OH]+,Cer(d40:0) [M+OOH]+,Cer(d43:1),Cer(d43:0),Cer(d42:3) [M+OOH]+,Cer(d42:2) [M+OOH]+,Cer(d44:0),Cer(d42:1) [M+OOH]+,Cer(d43:0) [M+OH]+,Cer(d45:3),Cer(d44:2) [M+OH]+,Cer(d45:1),Cer(d43:2) [M+OOH]+,Cer(d45:0),Cer(d46:4)_RT_14.499,Cer(d46:3)_RT_14.207,Cer(d45:3) [M+OH]+,Cer(d46:0),Cer(d47:4),Cer(d46:3) [M+OH]+_RT_14.29,Cer(d46:2) [M+OH]+,Cer(d46:4) [M+OOH]+,Cer(d46:3) [M+OOH]+,Cer(d48:3) [M+OH]+_RT_14.295,Cer(d48:0) [M+OH]+,Cer(d48:4) [M+OOH]+,Cer(d50:6) [M+OH]+,C1P(d30:0),Hex2Cer(d30:0),Hex2Cer(d32:0),Hex2Cer(d34:1),Hex2Cer(d34:0),Hex2Cer(d40:0),Hex2Cer(d42:2),Hex2Cer(d42:1),Hex2Cer(d42:0),Hex2Cer(d44:3),SM(d31:1),SM(d32:2),SM(d32:1),SM(d32:0),SM(d33:2),SM(d33:1),SM(d34:2),SM(d34:1),SM(d34:0),SM(d35:2),SM(d35:1),SM(d36:3),SM(d36:2),SM(d36:1),SM(d36:0),SM(d37:2),SM(d37:1),SM(d38:3),SM(d38:2),SM(d38:1),SM(d38:0),SM(d39:1),SM(d40:3),SM(d40:2),SM(d40:1),SM(d40:0),SM(d41:3),SM(d41:2),SM(d41:1),SM(d42:4),SM(d42:2),SM(d42:1),SM(d43:2),SM(d43:1),SM(d44:2),SM(d44:1),SM(t34:2),SM(t34:1),SM(t34:0),SM(t40:1),SM(t42:1),SM4(d34:1),SM4(d42:2),SM4(t34:1),SM4(t42:2),SM4(t42:1),DG(30:1) ,DG(30:0) ,DG(31:1) ,DG(31:0) ,DG(32:2) ,DG(32:1) ,DG(32:0) ,DG(33:2) ,DG(33:1) ,DG(33:0) ,DG(34:4) ,DG(34:3) ,DG(34:2) ,DG(34:1) ,DG(34:0) ,DG(35:3) ,DG(35:2) ,DG(36:5) ,DG(36:4) ,DG(36:3) ,DG(36:2) ,DG(36:0) ,DG(37:3) ,DG(38:6) ,DG(38:5) ,DG(38:4) ,DG(38:3) ,DG(38:2) ,DG(38:0) ,DG(39:5) ,DG(40:8) ,DG(40:7) ,DG(40:6) ,DG(40:5) ,DG(40:4) ,DG(40:2) ,DG(40:0) ,DG(41:5) ,DG(42:10) ,DG(42:8) ,DG(41:0) ,DG(42:2) ,DG(42:1) ,DG(42:0) ,TG(42:1) ,TG(43:1) _RT_15.082,TG(43:0) _RT_15.178,TG(44:2) ,TG(44:1) ,TG(44:0) ,TG(45:2) _RT_15.177,TG(45:1) _RT_15.363,TG(45:0) _RT_15.157,TG(45:0) _RT_15.545,TG(46:3) ,TG(46:2) ,TG(46:1) ,TG(46:0) _RT_15.696,TG(47:3) _RT_15.264,TG(47:2) _RT_15.44,TG(47:1) _RT_15.615,TG(47:0) _RT_15.793,TG(48:5) ,TG(48:4) ,TG(48:3) ,TG(48:2) ,TG(48:1) _RT_15.738,TG(48:0) ,TG(49:4) _RT_15.334,TG(49:3) _RT_15.499,TG(49:2) _RT_15.673,TG(49:1) _RT_15.466,TG(49:1) _RT_15.851,TG(49:0) _RT_16.042,TG(50:6) ,TG(50:5) ,TG(50:4) ,TG(50:3) ,TG(50:2) ,TG(50:1) ,TG(50:0) ,TG(51:6) ,TG(51:5) ,TG(51:4) _RT_15.564,TG(51:3) _RT_15.734,TG(51:2) _RT_15.908,TG(51:1) _RT_16.081,TG(52:7) ,TG(51:0) ,TG(52:6) ,TG(52:5) ,TG(52:4) ,TG(52:3) ,TG(52:2) ,TG(52:1) ,TG(53:7) ,TG(52:0) ,TG(53:6) ,TG(53:5) _RT_15.642,TG(53:4) _RT_15.788,TG(53:3) _RT_15.949,TG(54:9) ,TG(53:2) _RT_16.111,TG(54:8) ,TG(54:7) ,TG(53:0) ,TG(54:6) ,TG(54:5) ,TG(54:4) ,TG(54:3) ,TG(54:2) _RT_16.258,TG(55:8) ,TG(54:1) ,TG(55:7) ,TG(54:0) ,TG(55:6) _RT_15.757,TG(55:4) _RT_15.677,TG(56:10) ,TG(56:9) ,TG(56:8) ,TG(55:1) ,TG(56:7) ,TG(55:0) ,TG(56:6) ,TG(56:5) ,TG(56:4) ,TG(56:3) ,TG(56:1) ,TG(56:0) ,TG(57:6) _RT_15.6,TG(57:5) _RT_15.753,TG(58:11) ,TG(57:4) ,TG(58:10) ,TG(57:3) _RT_16.065,TG(58:9) ,TG(57:2) _RT_16.559,TG(58:8) ,TG(57:1) ,TG(58:7) ,TG(57:0) ,TG(58:6) ,TG(58:5) _RT_16.241,TG(58:4) ,TG(58:3) ,TG(58:2) ,TG(58:1) ,TG(58:0) ,TG(60:12) ,TG(60:11) ,TG(60:10) ,TG(59:3) ,TG(60:9) ,TG(59:2) ,TG(60:8) ,TG(59:1) ,TG(59:0) ,TG(60:4) ,TG(60:3) ,TG(60:2) ,TG(61:3) ,TG(62:4) ,TG(62:1) ,group,pheno,fam
0,53.628,240.78,6680.0,12.802,97.289,2759.6,2952.4,2389.0,6.5389,7.4782,898.99,592.66,56.343,81.506,19.752,523.65,126.99,11.592,5.7492,9.4107,24.324,3.8074,6.1124,14.85,1.9412,60.905,30.319000000000003,76.256,6.8147,6.7517,1.1171,11.953,4.4202,10.639000000000001,39.093,13.523,13.73,10.524000000000001,13.345999999999998,13.244000000000002,7.6276,7.0294,1.2307,5.3677,0.55994,3.7121,4.2315,2.2844,5.6514,4.343999999999999,3.2179,1.1617,96.24700000000001,7.7315,31.188000000000002,8.7427,1.2541,363.67,5535.2,7701.0,358.73,3866.8,73449.0,971050.0,291670.0,3017.9,1216.4,7498.0,4445.9,395.8,247720.0,336880.0,162530.0,9287.9,2569.4,1567.1,1588.8,1044.1,321.84,100730.0,4611.7,919.03,422.27,540.93,198.57,95.641,151.88,1070.6,137.85,101.29,54.611999999999995,52.195,98.47399999999999,300.06,4.167,55.111999999999995,6.7784,41.41,169.95,245.95,24.813000000000002,33.88,6.2617,14.620999999999999,199.3,4292.6,3600.6,29.747,3.7664,37.616,16.867,655.22,1298.3,1700.7,2553.5,403.55,22.569000000000003,17.116,8.9755,42.174,1204.7,752.93,782.48,460.02,53.861999999999995,10.257,15.901,6.4843,3.4901,28.000999999999998,148.59,446.19,131.74,27.129,4.4027,4.0453,9.6898,7.832999999999999,4.4526,13.880999999999998,7.8791,4.1064,2.0311,7.5967,5.1259,4.8459,2.3661,2.5949,2.6516,2.5203,4.7368,15.444,31.1,62.29600000000001,10.770999999999999,60.027,66.509,53.64,21.936,2.3142,0.73732,19.945999999999998,96.101,164.05,45.948,8.4281,3.623,10.966,51.846000000000004,43.993,29.529,10.333,8.4334,5.2003,2.9441,5.1291,14.378,28.078000000000003,39.509,17.410999999999998,16.006,9.6315,0.7463,1.0375,7.3471,24.819000000000003,66.033,102.64,19.82,4.292,2.1513,9.6053,37.65,24.959,14.869000000000002,5.2956,25.0,82.271,18.392,10.76,83.777,1419.6,981.6,5.6524,22.105,13.243,244.98,470.71,545.12,768.94,162.75,7.8891,5.8638,16.039,439.06,304.05,306.86,173.86,14.695,25.627,17.236,11.127,55.39,173.73,37.686,6.8164,12.422,11.248,17.756,18.594,50.788999999999994,12.604000000000001,30.073,25.916999999999998,47.386,7.0745,18.137999999999998,0.97634,8.2961,11.209000000000001,1.8894,0.53866,16.952,43.488,16.949,23.755,6.6558,2.6971,60.169,90.235,50.092,6.6089,2.7797,1.6575,1.8852,1.0231,42.506,36.815,15.231,7.5661,2.4553,1.5505,5.5441,3.3031,5.9051,4.9742,2.5365,1.4681,4.0998,4.1347,3.2853,4.921,3.6876,2.3142,11.168,4.8037,3.1611,28.139,7.1741,2.3362,0.81219,1.1002,4.3869,0.86,0.62951,3.0357,2.3211,2.9895,26.089000000000002,9.6488,6.7364,3.8435,27.023000000000003,5.4755,1.5162,4.2077,64.844,170.45,20.781999999999996,17.914,1.9291,4.9344,242.86,1.8633,26.678,58.005,2.7741,9.3218,1.7713,1.0555,8.8068,1.0234,4.0653,1.1688,5.9477,24.963,1.0636,2.2435,0.8210200000000001,1.1065,53.071999999999996,1.3888,0.9549200000000001,33.606,2.1253,0.80252,13.997,98.37899999999999,623.11,32.105,28.403000000000002,381.21,12.48,18.84,117.94,22.186999999999998,12.793,3.1797,10.860999999999999,181.09,4.9736,2.0121,95.575,248.66,2069.1,84.844,4.8416,25.496,8.6558,90.184,181.54,6.1814,1.6011,9.3255,2.6874,47.371,179.83,2.3683,56.332,12.52,300.58,389.41,3.6830000000000003,7.1366,145.18,170.9,19.291,1339.5,423.08,24.495,14.552,13.716,3.863,2.0477,10.877,2.9355,2.4783,7.3265,3.5619,2.2585,1.4227,1.7112,1.2076,14.380999999999998,68.21300000000001,8.8741,12.259,77.344,175.4,193.08,22.264,25.444000000000003,17.006,41.841,193.95,762.41,1270.8,134.5,1.2063,36.61,132.86,447.88,1470.1,2928.5,55.276,35.676,244.97,253.48,192.19,78.858,50.461000000000006,5.2816,8.5537,73.97,153.49,66.52600000000001,23.436999999999998,4.5663,8.6422,9.1434,3.3034,15.419,4.4556,5.7128,6.3557,9.6317,4.9824,25.2,3.7622,9.5662,72.0,48.623999999999995,27.487,6.0142,9.1467,13.489,7.6415,55.693000000000005,122.91,43.653,15.512,3.5114,11.366,11.67,6.0038,9.721,18.997,38.643,86.586,64.965,15.18,1.8714,7.4212,14.187000000000001,1.2845,9.1823,2.6196,15.710999999999999,23.664,84.056,225.67,329.04,152.57,4.2232,1.1344,3.6028,11.179,22.523000000000003,28.311999999999998,5.8825,12.682,1.2721,58.495,193.56,492.77,793.94,758.97,19.686,0.82705,1.8847,4.7029,7.6202,14.065999999999999,25.454,4.4308,16.923,27.42,111.58,1.6876,242.15,377.77,541.99,592.55,98.819,2.3663,4.4707,5.9447,4.146,6.1215,5.6187,9.8911,40.927,128.9,2.6174,191.41,3.056,97.479,44.408,23.171999999999997,39.28,8.3515,4.0595,3.3433,3.6095,16.14,4.3089,31.561999999999998,2.9719,50.791000000000004,2.5534,63.821999999999996,3.3564,26.146,2.2923,6.3496,1.8736,3.7585,12.546,20.252,6.8188,1.765,11.735999999999999,10.062999999999999,5.2436,1.88,3.0747,3.6921,2.8215,1.8835,0.86493,4.5253,11.055,11.247,1.3459999999999999,1.5592,0.84247,1,1,1
1,38.227,181.42,4909.8,13.379000000000001,63.589,1451.9,1382.9,1483.0,3.0173,4.8756,580.38,277.21,18.511,13.804,8.6682,117.92,46.36,11.517000000000001,4.146,2.5778,21.084,4.1169,3.2873,17.711,4.0109,32.298,23.486,21.081999999999997,4.8769,1.1982,1.516,3.2109,4.1642,2.0659,9.04,14.379000000000001,2.8966,15.341,23.445,15.921,10.779000000000002,16.607,2.0406,8.5165,2.1279,2.1096,0.87623,2.2176,1.2949,2.7668,0.79356,1.1498,108.37,9.1573,29.641,7.2042,1.2711,124.51,8267.7,10266.0,875.38,2738.3,58833.0,958410.0,298160.0,6380.4,1353.9,8511.6,5351.1,626.85,23416.0,392610.0,166260.0,9686.2,2769.4,284.57,1616.8,838.71,521.81,33916.0,5371.9,812.39,416.64,608.78,479.81,110.96,137.02,522.52,171.39,74.98899999999999,55.01,51.448,74.862,190.16,8.8663,50.025,9.051,47.823,338.19,192.85,20.909000000000002,41.763999999999996,8.2748,19.182000000000002,194.22,4183.3,3960.9,72.32300000000001,5.7917,4.6982,7.2085,263.96,2290.2,1684.1,2346.0,427.24,34.848,17.647000000000002,8.2512,18.915,821.6,614.07,1257.8,512.78,35.357,3.4771,9.6153,5.4786,4.939,20.009,73.435,320.67,139.11,40.618,2.8231,2.0732,5.6301,5.7509,4.5099,4.18,7.3026,4.1458,2.8297,4.5929,2.6098,6.9965,1.4099,2.0855,1.9219,4.7627,2.9848,18.227999999999998,53.873000000000005,21.33,6.0654,90.601,109.3,39.749,11.940999999999999,6.3109,10.912,13.947000000000001,51.943999999999996,169.67,74.15899999999999,8.4479,1.9189,5.1294,27.217,30.315,33.004,18.723,4.3746,2.3769,1.2369,2.1180000000000003,6.5071,17.666,33.819,20.207,5.3075,3.9133,0.66973,1.3378,3.4591,10.136000000000001,28.034000000000002,58.663999999999994,12.935,1.0422,0.7715,4.0218,11.124,9.0204,6.6235,0.9996799999999999,28.504,125.55,15.839,18.294,80.477,1814.1,1336.7,7.687,27.605999999999998,16.090999999999998,135.19,1118.9,619.18,843.64,169.16,14.257,7.303999999999999,8.3253,340.99,297.49,568.87,213.49,11.078,29.372,22.989,7.6786,28.041999999999998,129.25,56.075,16.146,29.921,25.263,41.681000000000004,21.491,84.35799999999999,21.408,41.309,32.145,131.9,14.225999999999999,33.061,3.7847,16.174,9.4931,1.5056,2.3484,6.1445,84.613,19.347,37.736,11.770999999999999,13.334000000000001,38.115,89.02799999999999,148.93,11.314,2.5423,1.3478,3.5909,2.1592,17.773,40.668,16.494,13.765,1.3954,0.6998,5.2495,1.3048,2.9872,2.2805,2.181,0.58896,0.97408,1.2856,5.9537,7.4573,9.6895,3.0028,10.811,3.7305,3.4544,57.605,6.9778,1.4849,1.1636,1.0711,5.2451,1.2947,0.80687,4.059,3.0656,4.7596,31.778000000000002,11.283,8.1946,7.5693,34.429,8.052,2.3597,6.0093,65.876,187.56,27.704,20.576,2.8305,4.1161,201.21,2.0589,18.551,40.319,2.0635,10.683,1.5917,1.8159,1.2144,0.92119,2.7134,0.65222,8.9833,1.4784,1.1353,1.1188,1.1482,0.80104,3.4885,0.73975,0.51803,1.5766,0.87016,0.56502,1.0036,30.92,728.28,25.283,42.967,417.2,17.127,30.945999999999998,123.83,35.435,16.778,3.1176,17.459,184.46,4.4493,2.9661,91.67,371.21,2116.7,79.89399999999999,5.1718,28.943,8.0837,125.2,208.17,8.681000000000001,2.3884,11.443,2.4796,67.217,184.35,4.8835,74.28,11.168,307.33,447.48,9.0852,7.9295,167.27,233.41,22.348000000000003,870.18,504.73,31.655,26.221999999999998,9.0535,5.4055,2.7779,9.732999999999999,4.489,2.3193,6.7101,3.8561,2.2052,1.9422,2.5136,2.7845,33.29,82.94,10.539000000000001,20.574,88.78299999999999,377.69,348.26,25.284000000000002,45.853,18.98,29.803,242.9,1061.7,2308.3,135.38,17.47,69.253,91.095,422.7,1510.2,2956.6,35.578,32.921,120.07,273.83,181.81,64.999,36.953,2.3552,5.7849,21.342,46.766000000000005,77.502,36.183,6.0436,3.1069,6.6014,2.3396,2.0991,3.7,4.3174,3.1489,5.9091,5.4673,6.7807,2.5811,10.414000000000001,11.979000000000001,40.181,27.105999999999998,7.7763,13.307,14.36,6.7382,21.744,106.05,166.43,41.295,6.4464,21.836,22.430999999999997,5.642,7.4341,50.69,203.53,455.16,367.3,86.265,7.1505,24.916,47.428000000000004,2.7242,31.61,5.6192,13.466,81.137,289.22,657.73,904.87,615.91,44.208999999999996,1.965,9.8856,25.451999999999998,50.983000000000004,96.04299999999999,42.45399999999999,19.092,6.4667,110.79,362.07,812.27,1236.1,1355.2,191.16,2.3519,12.045,7.587999999999999,14.635,22.119,49.239,3.0851,59.968,24.32,113.48,3.5373,260.35,332.53,487.02,527.69,262.49,1.8512,34.569,4.056,12.035,7.7273,4.8449,4.5214,24.576,71.381,6.1687,112.74,4.4562,123.03,64.053,24.143,34.324,18.462,8.0206,1.5557,1.1164,4.78,2.0093,13.261,1.6857,19.39,5.2216,17.685,7.0741,19.152,3.5406,9.334,3.6618,2.8867,8.3644,19.259,17.160999999999998,4.1069,2.1622,3.033,2.4067,2.6542,2.0082,5.9142,1.3969,4.9832,1.3455,4.2074,8.7777,13.68,1.8663,2.3373,2.6661,0,0,1
2,60.693999999999996,117.74,5177.0,26.426,182.85,4639.9,1765.8,2022.9,9.0987,14.23,907.36,409.81,54.06,37.721,10.5,371.85,115.33,17.752,3.5749,6.5078,23.785999999999998,4.5834,4.1807,19.316,4.2781,104.76,107.75,98.714,27.043000000000003,7.9725,7.7971,13.305,9.5981,12.343,28.373,20.086,5.8051,15.697000000000001,15.815,8.1115,9.8793,8.7384,1.061,5.8447,0.64063,8.8319,5.9886,9.6422,14.113,12.645,4.9483,2.6718,103.94,4.7657,16.820999999999998,3.4984,1.5408,223.0,2071.7,7386.1,502.37,1355.2,36383.0,568300.0,126470.0,2484.9,618.7,4663.3,2036.3,293.04,41123.0,170920.0,66592.0,5443.1,1073.9,365.4,705.77,411.35,227.97,45250.0,1982.5,366.66,180.38,160.54,144.13,51.693999999999996,86.456,363.13,65.638,45.993,36.568000000000005,36.161,50.996,113.45,10.862,156.4,21.708000000000002,68.862,176.67,53.832,42.785,25.776,18.402,28.037,136.36,4904.7,1560.5,118.19,3.1956,39.741,9.4439,217.83,1646.4,1357.6,2654.2,291.92,38.805,20.247,14.644,32.766,721.75,407.28,690.24,304.04,41.507,10.173,16.418,7.7689,5.1106,48.361000000000004,76.315,249.06,63.851000000000006,21.768,4.3079,3.2304,13.614,7.6767,3.5592,4.6566,4.6708,4.4159,2.4438,6.8443,4.0221,5.6034,2.0288,3.3587,2.1384,4.2078,3.6479,22.480999999999998,99.887,47.178999999999995,11.15,95.999,143.11,72.112,31.065,0.98464,13.965,21.835,81.32,186.67,86.529,13.575999999999999,4.0897,8.282,44.473,41.521,36.762,21.51,6.2304,5.7851,2.3257,3.9198,11.422,26.717,43.708,27.29,10.857999999999999,6.5765,1.5845,2.5533,6.0712,19.3,46.321000000000005,76.47800000000001,17.554000000000002,2.3741,1.4179,8.147,21.144000000000002,15.014000000000001,9.2215,2.0905,47.226000000000006,63.016000000000005,19.67,19.526,42.305,1618.4,530.65,4.0794,41.174,12.265999999999998,90.43299999999999,483.86,339.04,640.55,71.501,11.6,5.5202,10.405,268.91,149.97,244.47,75.428,8.8252,35.724000000000004,12.705,16.834,25.13,80.92,19.476,5.8189,24.505,12.054,30.086,16.592,52.598,10.014,41.42100000000001,20.816,63.148,6.7313,20.077,2.3111,26.796,14.354000000000001,4.6158,3.3405,12.162,78.678,37.333,52.244,13.11,9.1274,65.169,134.02,159.9,23.015,6.3908,2.113,5.0415,3.1016,31.186999999999998,67.362,25.096,14.815999999999999,3.8384,2.4815,5.1387,2.5902,7.2074,3.0823,3.1782,1.5371,2.3928,2.1346,4.3133,5.871,3.7328,2.4626,16.805999999999997,6.1361,2.1776,32.781,5.4498,1.9334,0.70731,1.5091,6.1598,1.5737,0.74059,4.1075,3.7055,3.8992,34.455999999999996,11.267000000000001,18.1,6.6937,39.268,9.1854,3.0334,3.8452,55.111999999999995,206.14,25.406,30.750999999999998,3.5125,12.238,273.76,3.9422,27.291999999999998,58.908,3.9322,18.16,3.2141,2.1621,16.518,2.0886,4.8209,1.7893,12.644,42.449,1.7486,3.1933,1.9761,1.9101,87.25299999999999,2.345,1.2298,35.919000000000004,3.0473,1.1639,26.79,115.79,524.27,27.936999999999998,20.837,254.07,12.412,17.777,65.973,24.565,13.114,5.0558,15.082,205.95,3.477,3.0726,129.04,284.28,2326.1,70.52600000000001,4.5147,34.121,6.3078,73.472,168.28,5.4234,2.8118,20.656999999999996,3.2845,54.292,173.13,2.7385,102.21,18.42,348.22,515.24,3.5218,13.533,211.52,275.21,29.934,1060.0,567.26,54.458,38.496,15.187000000000001,6.9438,1.6268,7.6348,2.7364,2.1892,1.6621,3.7072,1.5672,2.2243,1.2153,1.0189,65.944,166.05,16.31,40.525999999999996,180.12,351.59,377.29,38.387,67.398,27.057,58.59,179.05,852.02,1582.8,235.78,16.391,62.967,88.71799999999999,432.0,1109.6,1822.0,82.15799999999999,34.931,203.78,229.33,206.12,69.27600000000001,34.106,6.7691,7.2719,70.527,87.12100000000001,46.506,27.272,8.2181,5.1761,11.870999999999999,3.7032,16.029,4.1658,8.6328,3.4472,7.0871,8.312999999999999,21.875999999999998,4.9334,14.482999999999999,21.984,71.352,68.684,7.4542,18.601,14.017000000000001,14.155,22.614,119.94,177.02,54.32899999999999,5.9845,24.05,36.354,15.575,8.574,43.786,112.74,272.7,267.48,65.408,5.1933,21.046999999999997,49.75899999999999,4.3013,48.348,8.0549,20.122,32.883,122.12,324.64,497.51,351.61,20.007,2.1745,6.9803,21.968000000000004,49.964,81.954,31.379,11.452,4.5652,47.861999999999995,140.96,422.65,776.23,871.28,69.143,2.2321,9.6641,6.9844,11.815,21.961,44.893,2.4982,39.742,16.319000000000003,59.489,3.3563,141.41,205.8,319.88,307.55,98.54,2.4932,20.674,5.9324,9.4023,6.774,4.8996,4.0526,17.543,67.417,4.4037,110.3,3.91,92.06,47.138000000000005,12.198,16.755,11.273,5.7183,1.607,1.3974,5.7736,2.907,16.517,2.0958,25.693,3.1279,26.575,4.1954,18.256,2.9799,6.4972,1.8872,1.6245,3.9901,7.7718,6.6668,2.8826,6.0885,6.4049,4.0389,1.5955,2.4066,2.867,1.6436,2.654,1.1819,2.0957,4.1435,5.4285,0.9462700000000001,1.087,1.9382,1,1,2
